EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,JobLevel,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,TrainingTimesLastYear,NumCompaniesWorked,OverTime,DistanceFromHome,StandardHours,EmployeeCount,Over18,DateOfJoining,Attrition
EMP1003,38,Male,Married,Research & Development,Data Analyst,Other,4,Travel_Frequently,141150,125,395,19421,12,3,4,3,2,3,1,4,2,25,4,13,12,26,6,0,No,12,80,1,Y,15-01-1998,No
EMP1004,27,Male,Married,Human Resources,HR Executive,Other,3,Non-Travel,62636,36,995,21567,23,0,5,2,2,3,1,3,3,33,1,13,8,16,3,4,Yes,23,80,1,Y,01-02-1990,No
EMP1005,25,Female,Married,Marketing,Content Writer,Medical,5,Travel_Frequently,44685,71,798,12553,23,3,5,1,3,4,3,3,3,22,13,10,13,15,6,9,No,28,80,1,Y,28-12-2001,No
EMP1006,41,Male,Divorced,Marketing,Marketing Manager,Human Resources,1,Travel_Rarely,66134,67,755,11630,13,3,5,3,3,2,4,3,4,30,6,1,11,0,2,0,No,22,80,1,Y,30-06-1993,No
EMP1007,48,Female,Single,Finance,Finance Manager,Other,5,Travel_Rarely,103916,81,1047,14003,22,2,4,4,2,4,1,2,3,19,4,12,3,20,5,5,No,20,80,1,Y,13-03-2004,No
EMP1008,36,Male,Married,Sales,Account Manager,Medical,4,Travel_Rarely,122967,73,638,10676,14,3,1,4,3,1,1,1,2,11,3,11,7,26,1,8,No,15,80,1,Y,30-01-2012,Yes
EMP1009,27,Male,Married,Human Resources,HR Executive,Marketing,5,Travel_Frequently,109455,93,849,22648,20,1,1,1,4,2,1,3,4,22,9,1,16,0,5,3,No,19,80,1,Y,12-04-2001,No
EMP1010,35,Female,Married,Sales,Sales Executive,Human Resources,3,Non-Travel,64756,42,558,6898,22,2,2,2,2,3,4,3,1,3,15,11,4,29,2,9,No,11,80,1,Y,10-12-2020,No
EMP1011,32,Male,Single,Human Resources,HR Director,Technical Degree,2,Non-Travel,137863,117,1259,26821,18,0,4,3,3,2,4,3,1,22,5,9,2,19,5,9,Yes,22,80,1,Y,29-08-2001,No
EMP1012,30,Female,Married,Finance,Finance Analyst,Life Sciences,3,Non-Travel,76192,57,1257,16601,13,1,3,3,3,2,3,2,3,0,5,13,3,23,1,8,No,26,80,1,Y,06-10-2023,No
EMP1013,47,Female,Married,Finance,Accountant,Technical Degree,4,Travel_Frequently,63733,125,1311,15136,18,0,4,1,4,4,4,4,1,24,8,3,7,1,5,2,Yes,15,80,1,Y,08-12-1999,No
EMP1014,37,Female,Divorced,Marketing,Brand Manager,Human Resources,1,Travel_Frequently,40993,136,857,16578,16,0,2,3,3,2,4,2,1,1,0,12,15,14,1,6,No,29,80,1,Y,09-08-2022,Yes
EMP1015,26,Male,Single,Sales,Sales Executive,Other,5,Travel_Rarely,39143,111,215,8121,14,1,2,1,3,4,4,3,4,29,15,8,10,28,4,4,No,28,80,1,Y,28-09-1994,No
EMP1016,31,Male,Divorced,IT,Software Engineer,Medical,1,Travel_Frequently,122044,127,944,7789,24,0,2,1,3,1,3,1,2,2,16,10,1,34,2,9,No,21,80,1,Y,10-01-2021,No
EMP1017,24,Male,Single,Marketing,Brand Manager,Human Resources,4,Travel_Rarely,143406,141,620,21755,17,2,1,2,1,2,2,3,1,20,12,1,7,12,1,0,No,12,80,1,Y,24-02-2003,Yes
EMP1018,34,Female,Single,Sales,Sales Manager,Life Sciences,5,Travel_Rarely,84351,127,752,18310,24,1,3,1,4,2,2,4,1,24,5,10,6,18,4,6,No,19,80,1,Y,22-08-1999,No
EMP1019,51,Female,Single,Marketing,Content Writer,Human Resources,3,Non-Travel,85309,144,966,19734,21,0,2,3,4,2,1,1,2,19,1,7,0,0,4,7,No,16,80,1,Y,09-12-2004,Yes
EMP1020,27,Male,Divorced,IT,IT Manager,Medical,3,Travel_Frequently,134156,131,992,24098,23,0,5,1,1,3,2,1,4,21,7,10,1,15,2,5,No,4,80,1,Y,13-05-2002,No
EMP1021,38,Male,Divorced,Research & Development,Research Scientist,Technical Degree,4,Non-Travel,91000,30,1349,15134,15,3,1,3,4,4,2,2,4,20,3,11,12,2,3,0,Yes,18,80,1,Y,05-02-2003,No
EMP1022,40,Female,Divorced,Research & Development,Research Scientist,Marketing,5,Non-Travel,36576,72,1231,22198,15,3,3,1,3,4,3,2,1,32,8,0,10,39,2,8,No,9,80,1,Y,05-01-1992,No
EMP1023,56,Male,Divorced,Research & Development,R&D Manager,Technical Degree,3,Travel_Frequently,18320,143,1079,25531,19,0,5,2,3,3,3,4,3,14,6,11,2,5,1,6,Yes,16,80,1,Y,01-12-2009,No
EMP1024,47,Female,Married,Research & Development,Data Analyst,Medical,4,Travel_Frequently,118002,71,1051,8485,23,1,3,2,3,4,2,2,2,14,0,7,1,30,3,5,No,7,80,1,Y,20-06-2009,No
EMP1025,26,Male,Married,Operations,Operations Manager,Medical,4,Travel_Rarely,41572,124,709,11980,13,2,3,1,4,1,2,4,4,24,13,2,15,4,2,3,No,28,80,1,Y,03-02-1999,Yes
EMP1026,50,Female,Married,Human Resources,Recruiter,Life Sciences,1,Travel_Rarely,32948,79,1399,5625,20,0,5,1,4,3,2,1,1,20,1,13,0,25,2,2,Yes,26,80,1,Y,21-08-2003,No
EMP1027,58,Male,Single,Operations,Operations Analyst,Human Resources,3,Travel_Rarely,131528,89,1165,13512,14,0,4,1,2,4,1,1,4,23,7,14,6,27,2,3,Yes,19,80,1,Y,02-02-2000,Yes
EMP1028,41,Male,Married,Operations,Logistics Executive,Human Resources,5,Travel_Rarely,104051,30,1113,10951,15,0,3,2,1,1,3,1,1,4,10,4,2,14,2,0,No,24,80,1,Y,30-01-2019,No
EMP1029,42,Female,Single,Operations,Operations Analyst,Technical Degree,3,Non-Travel,42867,80,217,10117,11,3,4,4,4,4,2,4,2,5,4,0,15,8,3,8,Yes,24,80,1,Y,02-07-2018,Yes
EMP1030,31,Female,Divorced,Research & Development,Research Scientist,Marketing,3,Non-Travel,59678,45,255,10989,17,1,3,1,2,3,4,2,3,22,17,0,5,21,1,1,No,11,80,1,Y,12-11-2001,Yes
EMP1031,26,Female,Single,IT,Software Engineer,Marketing,3,Travel_Frequently,122561,68,1118,18915,18,0,5,4,1,4,2,2,2,3,11,5,13,36,4,1,Yes,17,80,1,Y,23-12-2020,No
EMP1032,57,Male,Single,Finance,Accountant,Life Sciences,4,Travel_Rarely,27963,44,1258,22521,16,3,3,1,1,1,4,2,4,26,4,2,10,20,2,2,Yes,21,80,1,Y,11-08-1997,Yes
EMP1033,27,Female,Married,Finance,Finance Manager,Medical,2,Travel_Rarely,64434,62,1101,13608,19,0,2,3,3,1,1,3,4,17,6,7,0,28,4,0,Yes,5,80,1,Y,07-02-2006,No
EMP1034,47,Female,Divorced,Human Resources,HR Manager,Life Sciences,2,Travel_Rarely,81617,116,829,2598,13,0,2,2,3,1,4,1,4,20,1,3,12,25,4,9,Yes,12,80,1,Y,23-06-2003,Yes
EMP1035,25,Male,Divorced,Research & Development,Data Analyst,Human Resources,1,Non-Travel,132569,82,993,9428,12,1,3,4,2,4,3,1,3,27,16,5,8,5,4,2,Yes,19,80,1,Y,11-09-1996,Yes
EMP1036,56,Female,Married,Research & Development,R&D Manager,Other,3,Travel_Frequently,112352,134,546,26881,15,3,5,4,2,3,1,3,2,34,12,12,10,10,2,3,No,2,80,1,Y,29-06-1989,No
EMP1037,22,Female,Divorced,Research & Development,R&D Manager,Other,2,Non-Travel,94732,127,1255,6904,23,2,5,2,3,4,1,1,1,21,10,9,0,35,2,8,Yes,1,80,1,Y,21-04-2002,Yes
EMP1038,45,Female,Divorced,Marketing,Brand Manager,Other,1,Travel_Frequently,122648,46,1107,4909,19,1,1,4,3,2,2,1,2,22,4,11,12,19,5,4,Yes,29,80,1,Y,08-01-2001,No
EMP1039,57,Male,Divorced,Sales,Sales Manager,Medical,4,Travel_Frequently,96494,118,1223,15551,21,2,5,1,1,3,1,3,2,2,12,8,0,19,2,5,Yes,4,80,1,Y,12-11-2021,No
EMP1040,27,Male,Married,Marketing,Marketing Executive,Life Sciences,3,Non-Travel,92225,149,1356,19062,11,3,4,4,1,2,1,1,3,9,12,13,2,26,6,0,No,28,80,1,Y,26-07-2014,Yes
EMP1041,52,Male,Divorced,Sales,Sales Executive,Technical Degree,5,Non-Travel,97867,135,775,21768,11,3,3,1,4,4,4,2,2,24,7,7,16,5,2,2,No,11,80,1,Y,04-05-1999,No
EMP1042,41,Female,Single,Research & Development,Data Analyst,Human Resources,4,Travel_Frequently,93972,35,398,10922,20,2,2,4,3,3,2,3,4,7,10,3,4,32,0,6,Yes,26,80,1,Y,03-03-2016,No
EMP1043,45,Male,Single,Research & Development,Data Analyst,Other,1,Non-Travel,111261,60,1479,4025,13,3,5,3,1,2,3,1,3,10,7,9,5,29,1,6,No,18,80,1,Y,06-04-2013,No
EMP1044,46,Female,Divorced,Marketing,Marketing Manager,Marketing,4,Non-Travel,105748,98,1454,15220,20,1,2,4,2,4,2,2,4,4,9,7,16,33,0,9,No,21,80,1,Y,18-11-2019,No
EMP1045,57,Female,Married,Marketing,Marketing Executive,Life Sciences,5,Travel_Frequently,139481,133,500,15190,13,0,1,4,1,3,3,4,4,28,10,14,9,4,5,0,No,28,80,1,Y,05-10-1995,No
EMP1046,42,Female,Married,Sales,Sales Director,Human Resources,4,Travel_Frequently,144529,69,1216,22612,15,2,3,1,3,1,4,1,2,4,0,6,10,15,6,8,Yes,27,80,1,Y,23-09-2019,No
EMP1047,51,Male,Married,Finance,Finance Analyst,Human Resources,1,Travel_Rarely,17251,59,225,4766,14,0,5,2,1,1,1,3,1,8,6,4,12,11,3,0,Yes,16,80,1,Y,22-04-2015,Yes
EMP1048,45,Male,Divorced,Sales,Account Manager,Marketing,5,Non-Travel,114108,98,649,20482,16,2,2,3,3,1,1,2,2,1,7,6,9,11,6,6,No,10,80,1,Y,12-05-2022,No
EMP1049,51,Female,Divorced,Marketing,Marketing Executive,Marketing,5,Travel_Frequently,112382,105,519,25145,22,0,5,2,1,2,2,4,1,0,5,6,13,10,0,1,No,12,80,1,Y,20-03-2023,No
EMP1050,43,Female,Single,IT,System Admin,Marketing,4,Non-Travel,24583,36,355,2391,18,0,1,1,4,2,2,4,3,29,13,13,12,20,0,8,Yes,2,80,1,Y,09-01-1994,Yes
EMP1051,49,Male,Married,Marketing,Content Writer,Other,5,Non-Travel,65387,138,670,12935,18,1,2,3,4,4,2,1,3,10,6,12,3,6,0,8,Yes,1,80,1,Y,23-12-2013,No
EMP1052,28,Male,Single,IT,IT Manager,Other,4,Travel_Frequently,38104,42,619,5784,21,0,2,4,2,1,1,4,3,27,2,9,16,33,1,8,No,10,80,1,Y,18-12-1996,No
EMP1053,56,Male,Single,Human Resources,HR Executive,Life Sciences,3,Travel_Rarely,27224,142,1336,25050,14,2,3,2,2,2,1,3,4,11,1,1,10,28,4,3,Yes,10,80,1,Y,30-08-2012,No
EMP1054,49,Female,Married,Marketing,Marketing Executive,Marketing,5,Travel_Frequently,75624,33,850,22221,11,0,3,2,3,1,4,4,4,25,17,6,9,5,3,5,No,28,80,1,Y,11-04-1998,No
EMP1055,35,Male,Divorced,Human Resources,HR Manager,Technical Degree,4,Travel_Frequently,119320,79,1085,20069,23,3,2,2,3,4,3,1,3,12,2,2,8,35,3,1,Yes,26,80,1,Y,01-08-2011,No
EMP1056,31,Male,Divorced,Finance,Finance Manager,Human Resources,3,Non-Travel,93572,135,1129,24881,24,0,3,4,3,3,2,4,2,7,13,7,4,33,6,2,Yes,10,80,1,Y,16-07-2016,Yes
EMP1057,37,Male,Single,Sales,Sales Director,Marketing,5,Travel_Rarely,100469,32,1034,4914,24,0,2,1,1,2,1,1,4,27,17,7,0,7,1,5,Yes,25,80,1,Y,02-05-1996,No
EMP1058,37,Female,Single,IT,Software Engineer,Human Resources,3,Travel_Frequently,92928,41,1075,25500,17,3,4,4,1,2,3,4,4,29,12,8,4,36,5,0,Yes,2,80,1,Y,21-06-1994,No
EMP1059,52,Male,Single,Sales,Account Manager,Medical,5,Non-Travel,19141,94,1141,15243,16,3,5,4,1,3,2,2,2,8,7,10,2,9,6,6,No,26,80,1,Y,15-10-2015,No
EMP1060,46,Female,Single,Human Resources,HR Executive,Medical,1,Travel_Frequently,85871,56,1193,14282,15,2,4,1,2,2,2,1,4,30,3,3,0,15,0,1,Yes,20,80,1,Y,30-12-1993,No
EMP1061,34,Female,Married,IT,System Admin,Marketing,1,Non-Travel,61015,136,771,22110,14,3,4,1,3,4,3,3,2,20,14,9,5,1,4,7,Yes,3,80,1,Y,13-07-2003,No
EMP1062,27,Female,Single,Sales,Account Manager,Human Resources,4,Travel_Frequently,74902,79,253,14965,16,3,5,4,1,2,3,3,1,33,11,2,9,18,6,4,Yes,1,80,1,Y,24-01-1990,Yes
EMP1063,30,Male,Single,Marketing,Content Writer,Medical,2,Travel_Rarely,20577,106,804,13505,18,2,2,1,2,2,3,4,2,30,13,8,4,6,6,6,Yes,24,80,1,Y,12-07-1993,Yes
EMP1064,57,Male,Divorced,Research & Development,Data Analyst,Marketing,1,Travel_Frequently,35002,46,524,6951,16,2,2,2,4,3,1,2,1,24,6,8,11,1,2,7,Yes,18,80,1,Y,10-07-1999,No
EMP1065,41,Male,Divorced,Human Resources,HR Director,Human Resources,2,Non-Travel,65711,101,1169,24442,13,0,3,3,3,4,4,4,4,11,11,1,11,22,6,2,No,11,80,1,Y,18-02-2012,Yes
EMP1066,39,Female,Divorced,Sales,Sales Executive,Marketing,3,Travel_Frequently,54451,61,1084,9655,19,1,1,1,4,1,2,4,1,0,8,5,16,30,1,5,No,24,80,1,Y,31-07-2023,No
EMP1067,42,Male,Married,Human Resources,Recruiter,Other,3,Travel_Rarely,49831,113,464,6610,13,2,2,3,2,1,2,2,2,21,9,2,1,3,5,8,Yes,12,80,1,Y,08-09-2002,No
EMP1068,25,Female,Married,Operations,Operations Analyst,Human Resources,2,Travel_Rarely,111498,80,581,26205,14,3,5,2,3,3,3,1,1,0,7,4,13,15,4,3,No,1,80,1,Y,20-04-2023,No
EMP1069,54,Male,Divorced,Human Resources,HR Director,Medical,4,Travel_Rarely,143949,46,1436,19468,23,0,1,1,1,4,1,3,3,0,1,1,11,9,5,9,Yes,6,80,1,Y,13-08-2023,No
EMP1070,48,Male,Divorced,IT,Data Engineer,Marketing,5,Travel_Rarely,110119,63,532,9583,15,3,5,4,2,3,3,2,2,20,15,14,12,20,1,6,No,16,80,1,Y,06-12-2003,No
EMP1071,28,Male,Single,Operations,Supply Chain Manager,Medical,2,Non-Travel,81830,64,1233,19701,21,2,5,4,4,3,1,4,2,14,17,3,4,27,1,0,Yes,20,80,1,Y,18-02-2009,No
EMP1072,27,Male,Single,IT,IT Manager,Marketing,2,Travel_Frequently,95632,128,402,8880,12,1,5,2,4,1,4,1,1,16,9,10,4,11,2,6,Yes,3,80,1,Y,27-08-2007,No
EMP1073,36,Female,Married,Research & Development,Data Analyst,Life Sciences,2,Travel_Rarely,51833,131,257,4349,21,0,1,1,4,4,2,4,4,21,5,2,16,12,5,8,No,17,80,1,Y,22-06-2002,No
EMP1074,39,Female,Married,Operations,Operations Manager,Medical,2,Travel_Frequently,39398,135,1446,25721,20,2,4,4,2,4,2,1,4,34,5,1,4,39,4,9,Yes,26,80,1,Y,25-12-1989,Yes
EMP1075,53,Female,Single,Marketing,Brand Manager,Medical,2,Non-Travel,76554,53,746,21077,21,2,5,1,2,3,1,3,2,15,12,5,3,16,5,7,Yes,16,80,1,Y,26-03-2008,No
EMP1076,32,Female,Divorced,Human Resources,Recruiter,Technical Degree,4,Travel_Frequently,65755,83,1070,9208,20,3,3,3,3,1,4,3,2,7,16,10,6,17,6,3,Yes,11,80,1,Y,12-08-2016,No
EMP1077,41,Male,Single,Sales,Account Manager,Other,1,Travel_Frequently,79994,47,302,15720,12,1,2,4,3,4,4,1,1,16,1,2,16,9,5,2,Yes,16,80,1,Y,12-09-2007,No
EMP1078,45,Female,Married,Finance,Accountant,Medical,5,Travel_Rarely,78884,79,1384,8881,16,2,2,2,4,3,2,3,2,16,17,3,10,27,0,6,Yes,12,80,1,Y,20-10-2007,No
EMP1079,36,Female,Married,Human Resources,HR Manager,Human Resources,1,Travel_Rarely,99361,75,1423,5722,24,3,2,4,2,2,2,4,2,25,6,5,5,12,5,0,No,1,80,1,Y,17-07-1998,No
EMP1080,28,Female,Single,Human Resources,HR Director,Marketing,2,Non-Travel,32482,77,1383,22077,12,0,1,2,3,1,3,1,4,12,13,11,12,33,4,7,No,11,80,1,Y,17-06-2011,Yes
EMP1081,42,Male,Single,Research & Development,Research Scientist,Life Sciences,1,Travel_Frequently,69225,132,1064,17332,20,3,3,2,2,4,1,4,2,16,14,12,11,5,6,0,No,23,80,1,Y,03-02-2007,No
EMP1082,47,Female,Single,Marketing,Marketing Manager,Human Resources,4,Non-Travel,89854,62,1359,22776,11,0,3,3,1,4,2,1,1,16,7,11,4,11,4,6,No,6,80,1,Y,27-10-2007,No
EMP1083,35,Female,Married,Finance,Finance Analyst,Human Resources,3,Non-Travel,56256,142,597,9224,18,3,3,3,2,4,4,4,2,13,8,14,9,28,0,5,Yes,19,80,1,Y,21-11-2010,No
EMP1084,58,Male,Divorced,Operations,Operations Manager,Human Resources,1,Non-Travel,123721,116,591,15229,20,1,3,2,4,1,4,3,2,5,10,4,10,12,2,9,Yes,12,80,1,Y,21-06-2018,No
EMP1085,42,Male,Single,Operations,Supply Chain Manager,Human Resources,5,Travel_Rarely,96110,118,305,9802,24,3,3,4,2,3,2,2,2,34,2,3,8,25,4,7,No,28,80,1,Y,18-04-1989,No
EMP1086,39,Female,Married,Operations,Logistics Executive,Life Sciences,4,Travel_Rarely,128606,130,1277,24101,20,1,4,2,4,2,4,4,3,13,13,12,12,3,5,5,Yes,2,80,1,Y,22-01-2010,Yes
EMP1087,26,Female,Married,IT,IT Manager,Technical Degree,3,Travel_Frequently,29650,56,310,13439,23,1,3,1,3,4,1,1,2,7,7,13,2,14,5,4,No,10,80,1,Y,24-02-2016,No
EMP1088,24,Male,Married,IT,Software Engineer,Other,4,Travel_Frequently,43930,30,423,5134,11,0,3,1,3,1,4,3,1,14,2,11,16,15,0,8,Yes,19,80,1,Y,18-02-2009,No
EMP1089,44,Female,Single,Sales,Account Manager,Medical,2,Travel_Frequently,115400,114,274,4598,20,3,1,4,3,4,4,1,4,26,17,3,4,18,1,3,Yes,28,80,1,Y,21-01-1997,No
EMP1090,47,Male,Single,Finance,CFO,Human Resources,3,Travel_Rarely,26801,88,705,6052,24,3,1,4,1,3,2,4,4,12,13,1,15,25,1,6,No,15,80,1,Y,10-09-2011,Yes
EMP1091,58,Female,Divorced,Operations,Logistics Executive,Medical,5,Travel_Rarely,66360,142,1237,14741,16,3,3,3,4,2,1,1,3,30,7,11,15,31,6,5,No,8,80,1,Y,09-06-1993,No
EMP1092,45,Female,Married,IT,IT Manager,Medical,3,Non-Travel,102908,39,969,5824,22,1,4,1,1,4,1,1,1,34,16,12,10,5,0,9,No,11,80,1,Y,08-09-1989,Yes
EMP1093,40,Female,Single,Sales,Account Manager,Human Resources,5,Travel_Rarely,47334,124,681,5520,24,2,3,2,1,1,3,4,4,5,7,9,3,5,1,5,No,23,80,1,Y,15-03-2018,No
EMP1094,46,Female,Married,Marketing,Brand Manager,Technical Degree,2,Non-Travel,28288,137,1412,3249,11,3,3,2,3,3,1,3,4,4,4,12,8,4,4,4,No,16,80,1,Y,16-10-2019,Yes
EMP1095,42,Female,Married,Sales,Sales Executive,Medical,5,Non-Travel,27191,54,563,24970,18,3,3,1,4,2,3,3,2,21,11,3,14,1,0,1,No,13,80,1,Y,02-06-2002,Yes
EMP1096,33,Male,Divorced,IT,Data Engineer,Marketing,4,Travel_Rarely,33051,113,438,17565,24,2,5,1,2,1,2,4,2,22,1,11,11,1,5,3,No,28,80,1,Y,31-07-2001,No
EMP1097,54,Male,Single,Research & Development,Research Scientist,Medical,1,Non-Travel,76715,86,1045,26227,15,0,4,3,2,4,4,3,2,24,16,7,15,36,6,0,Yes,13,80,1,Y,04-03-1999,No
EMP1098,25,Female,Single,Research & Development,Lab Technician,Other,4,Non-Travel,25737,95,1184,20458,13,3,2,1,4,1,1,2,3,33,12,4,3,2,6,8,No,23,80,1,Y,25-07-1990,No
EMP1099,28,Female,Married,Operations,Operations Manager,Human Resources,4,Travel_Frequently,80140,148,1314,20888,15,2,3,3,2,2,3,1,2,25,13,13,2,5,4,8,No,5,80,1,Y,23-05-1998,No
EMP1100,43,Female,Married,Research & Development,Data Analyst,Life Sciences,3,Non-Travel,20147,141,591,14997,23,3,2,4,3,3,1,4,1,4,8,13,3,30,3,7,No,12,80,1,Y,31-03-2019,No
EMP1101,54,Male,Divorced,Operations,Operations Analyst,Medical,2,Travel_Rarely,65508,44,1407,4014,11,1,4,4,3,3,2,2,3,25,8,14,1,4,2,3,Yes,10,80,1,Y,01-11-1998,No
EMP1102,38,Male,Divorced,Operations,Operations Analyst,Technical Degree,1,Travel_Rarely,67224,57,1240,6944,11,2,3,1,1,4,3,1,4,19,8,13,6,9,5,4,Yes,19,80,1,Y,22-09-2004,Yes
EMP1103,45,Male,Divorced,IT,IT Manager,Marketing,5,Non-Travel,34643,42,1164,2948,22,1,2,1,3,4,3,4,4,5,5,10,1,26,5,0,Yes,17,80,1,Y,02-02-2018,No
EMP1104,55,Male,Divorced,Research & Development,Lab Technician,Marketing,3,Travel_Frequently,53967,143,211,18490,24,2,2,1,2,4,3,3,1,5,11,9,0,23,2,3,No,1,80,1,Y,24-10-2018,No
EMP1105,49,Male,Divorced,Operations,Operations Analyst,Life Sciences,2,Travel_Rarely,118535,145,1389,12683,14,0,4,1,1,4,2,4,1,17,9,9,7,21,2,3,Yes,22,80,1,Y,14-03-2006,No
EMP1106,43,Male,Divorced,Finance,Finance Analyst,Other,1,Travel_Rarely,55733,147,345,16012,19,1,3,2,4,2,3,4,4,3,4,7,7,24,0,4,No,15,80,1,Y,30-03-2020,No
EMP1107,38,Male,Married,Marketing,Content Writer,Life Sciences,4,Travel_Frequently,49808,43,368,6692,24,3,5,2,4,4,4,1,1,16,17,5,9,2,3,1,No,16,80,1,Y,20-01-2007,No
EMP1108,55,Male,Divorced,Sales,Sales Executive,Other,2,Non-Travel,73959,143,1046,26730,19,2,4,4,1,1,2,1,1,13,6,11,10,15,2,1,Yes,20,80,1,Y,23-09-2010,No
EMP1109,27,Female,Married,Sales,Account Manager,Medical,2,Travel_Rarely,147921,95,369,5240,11,3,5,2,3,2,4,1,1,13,12,9,0,29,4,1,No,23,80,1,Y,26-10-2010,No
EMP1110,27,Male,Married,IT,IT Manager,Human Resources,2,Non-Travel,83178,63,964,11762,13,0,3,1,1,2,4,2,2,12,0,4,6,3,5,7,Yes,10,80,1,Y,30-07-2011,No
EMP1111,55,Male,Single,Research & Development,Lab Technician,Technical Degree,4,Non-Travel,127255,128,698,15731,23,2,2,3,1,4,2,3,4,6,5,3,7,39,2,1,Yes,10,80,1,Y,15-01-2017,No
EMP1112,22,Male,Married,Research & Development,R&D Manager,Marketing,5,Non-Travel,101322,130,1365,23687,22,0,4,4,3,2,1,4,1,14,7,9,13,15,3,5,Yes,26,80,1,Y,08-01-2009,Yes
EMP1113,31,Male,Married,Operations,Supply Chain Manager,Life Sciences,3,Non-Travel,59565,54,1096,20018,14,2,4,1,4,1,4,4,1,18,8,8,7,39,4,1,Yes,17,80,1,Y,12-04-2005,No
EMP1114,42,Female,Divorced,Human Resources,HR Executive,Technical Degree,5,Travel_Rarely,16132,141,1276,12130,12,1,4,2,1,2,2,3,2,34,6,9,3,7,4,7,No,29,80,1,Y,01-11-1989,Yes
EMP1115,26,Male,Married,Operations,Operations Manager,Other,1,Travel_Frequently,78668,83,317,19916,17,3,1,3,4,2,4,4,4,16,9,13,9,23,0,0,Yes,22,80,1,Y,30-05-2007,Yes
EMP1116,23,Female,Divorced,Marketing,Content Writer,Human Resources,3,Travel_Rarely,123835,108,564,9608,13,1,3,3,2,1,3,1,3,34,7,4,9,15,0,1,Yes,23,80,1,Y,27-10-1989,No
EMP1117,43,Female,Divorced,Finance,CFO,Marketing,1,Travel_Frequently,88169,41,335,14409,11,1,1,2,3,1,4,4,4,18,1,9,3,26,1,4,No,17,80,1,Y,04-02-2005,No
EMP1118,23,Female,Divorced,Sales,Sales Director,Marketing,4,Non-Travel,115417,38,1300,19824,11,1,4,1,2,2,4,3,4,19,17,14,7,1,3,5,No,2,80,1,Y,22-03-2004,No
EMP1119,31,Male,Single,Operations,Supply Chain Manager,Other,5,Travel_Frequently,16044,60,756,22030,13,1,4,3,4,3,4,2,4,34,14,10,6,19,6,8,Yes,9,80,1,Y,21-10-1989,No
EMP1120,55,Male,Divorced,Human Resources,Recruiter,Human Resources,2,Non-Travel,39363,107,217,13589,16,2,5,3,2,2,3,2,2,31,5,5,14,19,4,5,Yes,25,80,1,Y,30-07-1992,No
EMP1121,37,Male,Married,Human Resources,HR Executive,Marketing,3,Travel_Rarely,61694,122,602,23983,14,3,1,2,2,1,4,3,4,23,13,14,7,19,3,7,Yes,22,80,1,Y,03-12-2000,No
EMP1122,43,Female,Divorced,Operations,Logistics Executive,Human Resources,2,Travel_Rarely,147654,82,404,14437,11,2,2,3,2,1,2,4,3,16,17,6,9,18,2,6,Yes,27,80,1,Y,26-03-2007,No
EMP1123,33,Female,Divorced,IT,Software Engineer,Marketing,1,Travel_Frequently,36301,141,698,19999,17,2,3,3,1,1,4,4,1,6,2,10,6,17,6,0,No,4,80,1,Y,05-04-2017,No
EMP1124,45,Female,Divorced,Sales,Account Manager,Medical,2,Non-Travel,89329,72,523,11705,12,2,2,3,1,3,2,2,4,0,0,11,2,12,5,1,Yes,7,80,1,Y,02-11-2023,No
EMP1125,59,Female,Single,IT,IT Manager,Other,2,Non-Travel,16620,67,794,26378,22,1,2,4,3,1,4,4,2,34,0,10,8,16,2,3,No,5,80,1,Y,07-10-1989,No
EMP1126,31,Male,Married,Finance,Finance Manager,Human Resources,4,Travel_Frequently,77224,71,761,24680,15,0,3,1,4,4,4,2,4,31,13,12,15,32,5,0,No,19,80,1,Y,30-07-1992,Yes
EMP1127,56,Male,Single,Human Resources,HR Executive,Technical Degree,4,Non-Travel,110419,101,1389,17376,18,1,4,1,4,4,4,3,4,12,0,0,13,27,1,7,No,4,80,1,Y,22-10-2011,No
EMP1128,53,Male,Married,Human Resources,HR Executive,Medical,5,Non-Travel,135050,77,1466,20982,17,2,5,2,3,3,1,3,3,5,0,8,6,4,4,3,Yes,18,80,1,Y,18-12-2018,No
EMP1129,28,Female,Single,Marketing,Marketing Executive,Technical Degree,1,Non-Travel,70856,96,678,13611,21,1,4,1,4,1,1,4,3,13,3,11,11,27,5,6,Yes,22,80,1,Y,25-07-2010,No
EMP1130,42,Female,Married,Finance,Accountant,Other,4,Travel_Rarely,70809,95,363,21914,22,3,4,3,4,1,3,1,2,14,11,7,0,24,4,6,No,3,80,1,Y,07-06-2009,No
EMP1131,41,Male,Single,Human Resources,HR Director,Marketing,4,Travel_Rarely,37259,45,523,9590,18,3,1,1,2,4,2,1,2,3,14,11,15,19,5,7,Yes,23,80,1,Y,05-06-2020,No
EMP1132,47,Male,Divorced,Finance,CFO,Technical Degree,5,Travel_Rarely,35655,112,750,20711,23,1,2,4,2,4,3,2,2,15,3,10,2,20,1,8,No,4,80,1,Y,02-08-2008,No
